Date,Open,High,Low,Close,Volume,Stock
29-08-1985,0.053283814,0.053283814,0.05197363,0.05197363,56112000,AAPL
30-08-1985,0.052410364,0.052410364,0.052410364,0.052410364,42873600,AAPL
03-09-1985,0.052410387,0.052410387,0.051536933,0.051536933,37452800,AAPL
04-09-1985,0.05197363,0.052847084,0.05197363,0.05197363,47555200,AAPL
05-09-1985,0.05197363,0.05241036,0.05197363,0.05197363,32816000,AAPL
06-09-1985,0.052410364,0.052410364,0.052410364,0.052410364,92803200,AAPL
09-09-1985,0.053283822,0.053720546,0.053283822,0.053283822,132316800,AAPL
10-09-1985,0.053720526,0.05459398,0.053720526,0.053720526,121766400,AAPL
11-09-1985,0.054157279,0.054594004,0.054157279,0.054157279,87091200,AAPL
12-09-1985,0.056341708,0.056341708,0.056341708,0.056341708,111171200,AAPL
13-09-1985,0.056341696,0.056341696,0.055031512,0.055031512,70537600,AAPL
16-09-1985,0.055031511,0.055031511,0.053283822,0.053283822,36982400,AAPL
17-09-1985,0.053283822,0.053283822,0.053283822,0.053283822,183747200,AAPL
18-09-1985,0.056778427,0.056778427,0.056778427,0.056778427,120086400,AAPL
19-09-1985,0.059398808,0.059398808,0.059398808,0.059398808,186323200,AAPL
20-09-1985,0.059398797,0.059835527,0.058525342,0.058525342,135228800,AAPL
23-09-1985,0.058962066,0.05983552,0.058962066,0.058962066,118585600,AAPL
24-09-1985,0.058962035,0.060272212,0.057651851,0.057651851,88099200,AAPL
25-09-1985,0.057651871,0.057651871,0.055468239,0.055468239,104496000,AAPL
26-09-1985,0.055468239,0.055904963,0.055468239,0.055468239,53491200,AAPL
30-09-1985,0.055468242,0.055904966,0.055031512,0.055031512,36646400,AAPL
01-10-1985,0.055031512,0.055468242,0.055031512,0.055031512,88345600,AAPL
02-10-1985,0.055031533,0.055468263,0.054594021,0.054594021,21504000,AAPL
03-10-1985,0.054594004,0.054594004,0.054157279,0.054157279,48921600,AAPL
04-10-1985,0.054157272,0.054157272,0.052410364,0.052410364,69529600,AAPL
07-10-1985,0.052410364,0.053283818,0.052410364,0.052410364,91929600,AAPL
08-10-1985,0.052847076,0.052847076,0.052847076,0.052847076,86979200,AAPL
09-10-1985,0.052847088,0.053283818,0.052410364,0.052410364,82812800,AAPL
10-10-1985,0.055468239,0.055904963,0.055468239,0.055468239,261744000,AAPL
11-10-1985,0.055904966,0.05677842,0.055904966,0.055904966,118294400,AAPL
14-10-1985,0.058088608,0.058088608,0.058088608,0.058088608,155187200,AAPL
15-10-1985,0.059398808,0.059835538,0.059398808,0.059398808,293888000,AAPL
16-10-1985,0.062892593,0.063329318,0.062892593,0.062892593,288444800,AAPL
17-10-1985,0.06376604,0.066823126,0.06376604,0.06376604,348185600,AAPL
18-10-1985,0.063766051,0.064202775,0.062019143,0.062019143,230428800,AAPL
21-10-1985,0.062019147,0.062019147,0.060272239,0.060272239,118876800,AAPL
22-10-1985,0.062892593,0.063766047,0.062892593,0.062892593,424547200,AAPL
23-10-1985,0.062892593,0.064639501,0.062892593,0.062892593,148377600,AAPL
24-10-1985,0.064202778,0.065949686,0.064202778,0.064202778,272630400,AAPL
25-10-1985,0.064202771,0.064202771,0.062892593,0.062892593,63280000,AAPL
28-10-1985,0.062892593,0.063329318,0.062892593,0.062892593,59472000,AAPL
29-10-1985,0.062892593,0.062892593,0.062455863,0.062455863,130883200,AAPL
30-10-1985,0.066386424,0.066386424,0.066386424,0.066386424,226576000,AAPL
31-10-1985,0.066386408,0.067260644,0.065076225,0.065076225,155075200,AAPL
01-11-1985,0.065076225,0.066386408,0.065076225,0.065076225,92556800,AAPL
04-11-1985,0.065512948,0.066823126,0.065512948,0.065512948,155724800,AAPL
05-11-1985,0.065512954,0.066823132,0.065076225,0.065076225,107542400,AAPL
06-11-1985,0.067260638,0.067697368,0.067260638,0.067260638,200457600,AAPL
07-11-1985,0.0685708,0.069444254,0.0685708,0.0685708,317139200,AAPL
08-11-1985,0.071627937,0.072501392,0.071627937,0.071627937,294112000,AAPL
11-11-1985,0.071627923,0.072501377,0.069881015,0.069881015,178774400,AAPL
12-11-1985,0.069880993,0.070754447,0.069444269,0.069444269,173644800,AAPL
13-11-1985,0.069444315,0.069444315,0.067697406,0.067697406,101561600,AAPL
14-11-1985,0.069881015,0.070317744,0.069881015,0.069881015,139507200,AAPL
15-11-1985,0.069880993,0.070754447,0.069444269,0.069444269,81580800,AAPL
18-11-1985,0.069444269,0.069880993,0.069444269,0.069444269,64556800,AAPL
19-11-1985,0.069444276,0.069881,0.067260638,0.067260638,94326400,AAPL
20-11-1985,0.06726066,0.06769739,0.066386424,0.066386424,99075200,AAPL
21-11-1985,0.066386424,0.06726066,0.066386424,0.066386424,102950400,AAPL
22-11-1985,0.066386424,0.06726066,0.065949694,0.066386424,128755200,AAPL
25-11-1985,0.066386423,0.067260659,0.066386423,0.066823147,97193600,AAPL
26-11-1985,0.066823164,0.06813413,0.06638644,0.067697406,164460800,AAPL
27-11-1985,0.067697382,0.070317744,0.067260652,0.069881015,191721600,AAPL
29-11-1985,0.069880993,0.070317723,0.069444269,0.070317723,99030400,AAPL
02-12-1985,0.070317752,0.070754476,0.069881022,0.070754476,100195200,AAPL
03-12-1985,0.070754447,0.071191177,0.069880993,0.070317723,155075200,AAPL
04-12-1985,0.070317759,0.072064667,0.070317759,0.071627937,165110400,AAPL
05-12-1985,0.071627901,0.072501354,0.069880993,0.070317723,125148800,AAPL
06-12-1985,0.070317752,0.070317752,0.068570844,0.069007568,65452800,AAPL
09-12-1985,0.069007584,0.069881039,0.067260676,0.067697406,139865600,AAPL
10-12-1985,0.067697375,0.068570829,0.067260645,0.068134099,200905600,AAPL
11-12-1985,0.068134114,0.070317752,0.068134114,0.069007568,237619200,AAPL
12-12-1985,0.06944429,0.070754469,0.06944429,0.069881015,125260800,AAPL
13-12-1985,0.069881015,0.070754469,0.06900756,0.069881015,251148800,AAPL
16-12-1985,0.069881022,0.074248293,0.069881022,0.072938114,288915200,AAPL
17-12-1985,0.072938092,0.073374816,0.071191184,0.072064638,109065600,AAPL
18-12-1985,0.074685,0.079926512,0.074685,0.077742092,559798400,AAPL
19-12-1985,0.0777421,0.079489789,0.07730537,0.078615554,270121600,AAPL
20-12-1985,0.078615568,0.079489804,0.077742114,0.078178838,206035200,AAPL
23-12-1985,0.078178823,0.078615553,0.075558461,0.076431915,143225600,AAPL
24-12-1985,0.076431916,0.076868646,0.075558462,0.075995192,64601600,AAPL
26-12-1985,0.075995192,0.076868646,0.075558462,0.075995192,45852800,AAPL
27-12-1985,0.075995205,0.079052292,0.075995205,0.078178838,122886400,AAPL
30-12-1985,0.078178816,0.07905227,0.077305362,0.077742092,107676800,AAPL
31-12-1985,0.077742092,0.078178816,0.076868638,0.076868638,87248000,AAPL
02-01-1986,0.076868638,0.077742092,0.075995184,0.077742092,117420800,AAPL
03-01-1986,0.077742114,0.078178838,0.077305384,0.078178838,242166400,AAPL
06-01-1986,0.078178816,0.078178816,0.076431908,0.077742092,185046400,AAPL
07-01-1986,0.077742086,0.080363229,0.077305356,0.080363229,470534400,AAPL
08-01-1986,0.08036323,0.082110138,0.079489776,0.079926506,607600000,AAPL
09-01-1986,0.079926503,0.080363227,0.0764319,0.079052262,447238400,AAPL
10-01-1986,0.079052249,0.080799944,0.079052249,0.07948976,153238400,AAPL
13-01-1986,0.079489775,0.080799959,0.07861554,0.080363229,215420800,AAPL
14-01-1986,0.080363258,0.082983621,0.078615569,0.081236713,272697600,AAPL
15-01-1986,0.081236698,0.08385706,0.080799974,0.083420336,423472000,AAPL
16-01-1986,0.083420328,0.086477414,0.083420328,0.08560396,534777600,AAPL
17-01-1986,0.085603975,0.086477429,0.083420343,0.083857067,345385600,AAPL
20-01-1986,0.08385706,0.08385706,0.081673428,0.083420336,127411200,AAPL
21-01-1986,0.083420343,0.084293797,0.082983613,0.083857067,151961600,AAPL
22-01-1986,0.083857061,0.084293791,0.078178825,0.081673428,143001600,AAPL
23-01-1986,0.081673413,0.082110137,0.079489775,0.080363229,156419200,AAPL
24-01-1986,0.080363227,0.081673411,0.079052262,0.079052262,111977600,AAPL
27-01-1986,0.079052292,0.079489804,0.07686866,0.077305384,389580800,AAPL
28-01-1986,0.077305362,0.078178816,0.076868638,0.077742092,222297600,AAPL
29-01-1986,0.077742087,0.085167229,0.076868633,0.082546867,589568000,AAPL
30-01-1986,0.082110137,0.082110137,0.079926505,0.080363229,236880000,AAPL
31-01-1986,0.080363245,0.081236699,0.07992652,0.080799975,147705600,AAPL
03-02-1986,0.080799974,0.08385706,0.07992652,0.083420336,350022400,AAPL
04-02-1986,0.083420328,0.085167236,0.082983598,0.082983598,260176000,AAPL
05-02-1986,0.082983598,0.083420328,0.082110144,0.082983598,197164800,AAPL
06-02-1986,0.082983584,0.084730492,0.08254686,0.084293768,134220800,AAPL
07-02-1986,0.084293797,0.084293797,0.082110159,0.083857067,129404800,AAPL
10-02-1986,0.08385706,0.085603969,0.082983606,0.083420336,111843200,AAPL
11-02-1986,0.083420336,0.08385706,0.082110152,0.083420336,153462400,AAPL
12-02-1986,0.083420343,0.083857067,0.082983613,0.083857067,133056000,AAPL
13-02-1986,0.08385706,0.08385706,0.082983606,0.083420336,109379200,AAPL
14-02-1986,0.083420328,0.084293782,0.082983598,0.082983598,137513600,AAPL
18-02-1986,0.082983606,0.08385706,0.081236698,0.083420336,148108800,AAPL
19-02-1986,0.083420321,0.089097768,0.083420321,0.08735086,359676800,AAPL
20-02-1986,0.087350874,0.088661052,0.086914144,0.087787598,137916800,AAPL
21-02-1986,0.087787607,0.089971245,0.087787607,0.088224337,189078400,AAPL
24-02-1986,0.0882243,0.089971207,0.087350846,0.089971207,247116800,AAPL
25-02-1986,0.089971246,0.092155665,0.087787607,0.092155665,224739200,AAPL
26-02-1986,0.092155686,0.093465865,0.090844721,0.090844721,164729600,AAPL
27-02-1986,0.09084466,0.091281384,0.089097752,0.089534476,108124800,AAPL
28-02-1986,0.089534492,0.090407946,0.08691413,0.08735086,125126400,AAPL
03-03-1986,0.087350875,0.087787599,0.085603966,0.086040691,108819200,AAPL
04-03-1986,0.086040691,0.087350875,0.085603966,0.086040691,89107200,AAPL
05-03-1986,0.086040698,0.089097791,0.08473052,0.088224337,177027200,AAPL
06-03-1986,0.088224313,0.089971221,0.087787583,0.088661037,101337600,AAPL
07-03-1986,0.088661046,0.088661046,0.086477414,0.086477414,96185600,AAPL
10-03-1986,0.08647742,0.086914145,0.086040691,0.086040691,75488000,AAPL
11-03-1986,0.086040698,0.086914152,0.085603974,0.086914152,103062400,AAPL
12-03-1986,0.086914138,0.087787592,0.086477414,0.086477414,85680000,AAPL
13-03-1986,0.086477414,0.087350868,0.085167236,0.086477414,115964800,AAPL
14-03-1986,0.086477413,0.091718918,0.086477413,0.091281407,384854400,AAPL
17-03-1986,0.090844721,0.090844721,0.088661082,0.090844721,118720000,AAPL
18-03-1986,0.090844678,0.095212729,0.090407948,0.093902551,249356800,AAPL
19-03-1986,0.093902557,0.095212735,0.092155649,0.092592373,189884800,AAPL
20-03-1986,0.097833095,0.103510549,0.097833095,0.098706543,904131200,AAPL
21-03-1986,0.098706569,0.100453477,0.096086212,0.096522942,260377600,AAPL
24-03-1986,0.096522942,0.096522942,0.092155671,0.09346585,294313600,AAPL
25-03-1986,0.093465814,0.097396359,0.093465814,0.097396359,281075200,AAPL
26-03-1986,0.097396371,0.100453451,0.097396371,0.098706543,222140800,AAPL
27-03-1986,0.098706543,0.101326911,0.098706543,0.098706543,219004800,AAPL
31-03-1986,0.098706543,0.099580003,0.097833095,0.098706543,187801600,AAPL
01-04-1986,0.098706545,0.098706545,0.094339281,0.095212735,222723200,AAPL
02-04-1986,0.095212735,0.095649465,0.091718919,0.095212735,325292800,AAPL
03-04-1986,0.095212758,0.096522942,0.093902579,0.094339304,211075200,AAPL
04-04-1986,0.094339304,0.094339304,0.093029126,0.09346585,125955200,AAPL
07-04-1986,0.093465827,0.096086189,0.091718919,0.095212735,120131200,AAPL
08-04-1986,0.095212758,0.096959666,0.095212758,0.096522942,193222400,AAPL
09-04-1986,0.096522928,0.096959652,0.093902565,0.094776019,135318400,AAPL
10-04-1986,0.094776011,0.095649465,0.093902557,0.095212735,109984000,AAPL
11-04-1986,0.095212758,0.096086212,0.094339304,0.094339304,75667200,AAPL
14-04-1986,0.094339275,0.095212729,0.093465821,0.093902551,84963200,AAPL
15-04-1986,0.093902558,0.09608619,0.093902558,0.095649466,131398400,AAPL
16-04-1986,0.095649463,0.099580003,0.095649463,0.098706543,210828800,AAPL
17-04-1986,0.098706567,0.101763665,0.097833118,0.101326935,270099200,AAPL
18-04-1986,0.101326922,0.10438479,0.100453462,0.103948072,247676800,AAPL
21-04-1986,0.104384765,0.107441862,0.104384765,0.106131673,273548800,AAPL
22-04-1986,0.106131688,0.109188786,0.10351055,0.10438478,327868800,AAPL
23-04-1986,0.104384803,0.106131712,0.102637114,0.103510574,261475200,AAPL
24-04-1986,0.103510501,0.110062181,0.103073771,0.109625451,458371200,AAPL
25-04-1986,0.109625546,0.113992823,0.109625546,0.112682633,261072000,AAPL
28-04-1986,0.112682568,0.114429475,0.11093566,0.11180912,145532800,AAPL
29-04-1986,0.111809159,0.112682607,0.093902571,0.109188803,132697600,AAPL
30-04-1986,0.109188773,0.11049895,0.105694957,0.105694957,137782400,AAPL
01-05-1986,0.105694957,0.105694957,0.103948049,0.105694957,257936000,AAPL
02-05-1986,0.105694963,0.108315319,0.105258233,0.106568411,93587200,AAPL
05-05-1986,0.106568447,0.113556081,0.106568447,0.112245902,149340800,AAPL
06-05-1986,0.112682605,0.116177215,0.112682605,0.113992795,218534400,AAPL
07-05-1986,0.113992803,0.114866251,0.109188808,0.110062256,198800000,AAPL
08-05-1986,0.110062248,0.115739702,0.110062248,0.115302972,233363200,AAPL
09-05-1986,0.115302972,0.117487392,0.114429512,0.116613932,222499200,AAPL
12-05-1986,0.116613869,0.127968771,0.11617715,0.127095312,400422400,AAPL
13-05-1986,0.127095365,0.127532095,0.123164819,0.125785187,471766400,AAPL
14-05-1986,0.125785172,0.130589947,0.125785172,0.128843039,482988800,AAPL
15-05-1986,0.128843054,0.129279784,0.124475009,0.125785187,222544000,AAPL
16-05-1986,0.125785187,0.126658635,0.122728101,0.125785187,319244800,AAPL
19-05-1986,0.12578518,0.127532088,0.124038272,0.124475002,209507200,AAPL
20-05-1986,0.124475016,0.124475016,0.119671021,0.123601556,245795200,AAPL
21-05-1986,0.123601571,0.130153267,0.122291393,0.129279807,346729600,AAPL
22-05-1986,0.129279779,0.131026687,0.124911722,0.128406331,220505600,AAPL
23-05-1986,0.128406359,0.129716537,0.127095388,0.129279807,139843200,AAPL
27-05-1986,0.129279769,0.129279769,0.12709535,0.128843039,84649600,AAPL
28-05-1986,0.128843049,0.131026687,0.128406331,0.130153239,207132800,AAPL
29-05-1986,0.130153267,0.130153267,0.127532118,0.129279807,101427200,AAPL
30-05-1986,0.129279807,0.130153267,0.127532118,0.129279807,127433600,AAPL
02-06-1986,0.129279756,0.130589934,0.128406308,0.129716486,199248000,AAPL
03-06-1986,0.129716587,0.133210405,0.129716587,0.132336944,325897600,AAPL
04-06-1986,0.13233692,0.135830737,0.131900201,0.135394007,300652800,AAPL
05-06-1986,0.135393956,0.136704145,0.134520507,0.135830685,147884800,AAPL
06-06-1986,0.135830681,0.135830681,0.131026687,0.131900147,177363200,AAPL
09-06-1986,0.131900152,0.13233687,0.125348457,0.125785187,247027200,AAPL
10-06-1986,0.125785187,0.125785187,0.122728101,0.125785187,246892800,AAPL
11-06-1986,0.125785165,0.126658613,0.124038258,0.126221895,186860800,AAPL
12-06-1986,0.126221917,0.127095365,0.125785187,0.125785187,129091200,AAPL
13-06-1986,0.125785134,0.127095312,0.123164768,0.127095312,143001600,AAPL
16-06-1986,0.127095341,0.128843031,0.124474986,0.125348434,173600000,AAPL
17-06-1986,0.125348475,0.125785205,0.118797572,0.119671032,222051200,AAPL
18-06-1986,0.119671032,0.12141794,0.113556066,0.119671032,429654400,AAPL
19-06-1986,0.119670979,0.124911689,0.118360789,0.122291334,344646400,AAPL
20-06-1986,0.122291371,0.126221917,0.122291371,0.125785187,161302400,AAPL
23-06-1986,0.125785181,0.126658629,0.120981187,0.121417917,116323200,AAPL
24-06-1986,0.1214179,0.122728078,0.120107711,0.121854618,141993600,AAPL
25-06-1986,0.122291348,0.125785164,0.122291348,0.125348434,131980800,AAPL
26-06-1986,0.12534847,0.127095378,0.124038292,0.126658648,116928000,AAPL
27-06-1986,0.126658612,0.128406312,0.124038256,0.125348434,50198400,AAPL
30-06-1986,0.125348434,0.126658612,0.124911704,0.125348434,70761600,AAPL
01-07-1986,0.125348464,0.126221924,0.12141793,0.123601556,87718400,AAPL
02-07-1986,0.123601528,0.126658613,0.123601528,0.126221895,144838400,AAPL
03-07-1986,0.12622199,0.131900228,0.124475081,0.131463498,181171200,AAPL
07-07-1986,0.131463415,0.131900145,0.123601543,0.124475002,181820800,AAPL
08-07-1986,0.123164837,0.123164837,0.119234302,0.119671032,273683200,AAPL
09-07-1986,0.11967095,0.121417857,0.11879749,0.120981127,365120000,AAPL
10-07-1986,0.12141793,0.123601556,0.1209812,0.123601556,208566400,AAPL
11-07-1986,0.123601522,0.131900123,0.123164792,0.129716486,224000000,AAPL
14-07-1986,0.129716528,0.130589976,0.126658648,0.126658648,237440000,AAPL
15-07-1986,0.122291348,0.122291348,0.119670992,0.121854618,297920000,AAPL
16-07-1986,0.124038319,0.124475049,0.114429535,0.117050685,539840000,AAPL
17-07-1986,0.117050692,0.117924152,0.112245915,0.112682633,250880000,AAPL
18-07-1986,0.112682573,0.113556033,0.10918877,0.110935666,309120000,AAPL
21-07-1986,0.115302995,0.117924145,0.114429535,0.117050685,228480000,AAPL
22-07-1986,0.117050583,0.120981127,0.116177136,0.120981127,239680000,AAPL
23-07-1986,0.120981217,0.120981217,0.119234309,0.119234309,179491200,AAPL
24-07-1986,0.119670992,0.120107711,0.115302936,0.115739666,144569600,AAPL
25-07-1986,0.115739746,0.118797615,0.115303016,0.118797615,217459200,AAPL
28-07-1986,0.118360785,0.118797515,0.112682552,0.113119282,246400000,AAPL
29-07-1986,0.112682607,0.112682607,0.107441894,0.109188803,595840000,AAPL
30-07-1986,0.109188779,0.110062227,0.104821503,0.106568411,255360000,AAPL
31-07-1986,0.106568434,0.110062251,0.106568434,0.109188803,282240000,AAPL
01-08-1986,0.108752004,0.110935629,0.108752004,0.109625451,150080000,AAPL
04-08-1986,0.109625526,0.110062256,0.10700517,0.110062256,130166400,AAPL
05-08-1986,0.110498994,0.113119351,0.110062264,0.112245902,117891200,AAPL
06-08-1986,0.112245896,0.112245896,0.108315349,0.108752079,185203200,AAPL
07-08-1986,0.10875204,0.113992763,0.10875204,0.110935666,173398400,AAPL
08-08-1986,0.111372443,0.113119351,0.110498995,0.110498995,110140800,AAPL
11-08-1986,0.111372448,0.117050685,0.110935718,0.117050685,183433600,AAPL
12-08-1986,0.116613934,0.12010775,0.116613934,0.119671032,244160000,AAPL
13-08-1986,0.119671015,0.126658635,0.119671015,0.125785187,454720000,AAPL
14-08-1986,0.125785187,0.129279784,0.125785187,0.125785187,230720000,AAPL
15-08-1986,0.126221915,0.127532093,0.124475007,0.124911726,137177600,AAPL
18-08-1986,0.124911734,0.125348464,0.122291378,0.123601556,147347200,AAPL
19-08-1986,0.122728108,0.124038286,0.1209812,0.123601556,137782400,AAPL
20-08-1986,0.123164832,0.127532108,0.123164832,0.126658648,171315200,AAPL
21-08-1986,0.126221915,0.127095363,0.124911726,0.124911726,194656000,AAPL
22-08-1986,0.12534847,0.127968838,0.12534847,0.126658648,115718400,AAPL
25-08-1986,0.127532042,0.128843001,0.127095312,0.127095312,126403200,AAPL
26-08-1986,0.127095373,0.128843062,0.127095373,0.127968833,131241600,AAPL
27-08-1986,0.127968848,0.129279807,0.126658658,0.129279807,147033600,AAPL
28-08-1986,0.129279779,0.132773595,0.128843049,0.131900147,219699200,AAPL
29-08-1986,0.131463445,0.132773624,0.128843077,0.129279807,135228800,AAPL
02-09-1986,0.129716508,0.129716508,0.121417917,0.121417917,232960000,AAPL
03-09-1986,0.121417917,0.121854636,0.11923428,0.121417917,117488000,AAPL
04-09-1986,0.122291378,0.124038287,0.12141793,0.124038287,198800000,AAPL
05-09-1986,0.124475025,0.125348473,0.122291387,0.122728117,98492800,AAPL
08-09-1986,0.122291365,0.122291365,0.117487372,0.121417917,126201600,AAPL
09-09-1986,0.120981191,0.125785185,0.120981191,0.124911726,150774400,AAPL
10-09-1986,0.124474971,0.125348419,0.121417886,0.122291334,75667200,AAPL
11-09-1986,0.12098121,0.121417939,0.113556065,0.113992795,134355200,AAPL
12-09-1986,0.113556033,0.114429481,0.110935666,0.110935666,228480000,AAPL
15-09-1986,0.112682569,0.115739666,0.111809121,0.115739666,222723200,AAPL
16-09-1986,0.115739666,0.122728078,0.113556028,0.121854618,246400000,AAPL
17-09-1986,0.121854658,0.122291388,0.119671032,0.119671032,116860800,AAPL
18-09-1986,0.119671075,0.120544524,0.117924167,0.118797615,99030400,AAPL
19-09-1986,0.117924101,0.118360819,0.116177193,0.117487371,127612800,AAPL
22-09-1986,0.117050617,0.123601518,0.117050617,0.123164788,239680000,AAPL
23-09-1986,0.123164798,0.126658613,0.12272808,0.126221895,338240000,AAPL
24-09-1986,0.126221933,0.127095381,0.11879757,0.122728117,176870400,AAPL
25-09-1986,0.122728116,0.123164835,0.117487392,0.120544478,187801600,AAPL
26-09-1986,0.119234302,0.12010775,0.118360842,0.119671032,70022400,AAPL
29-09-1986,0.117487362,0.11836081,0.110498949,0.113556035,208947200,AAPL
30-09-1986,0.114866265,0.118360863,0.113992817,0.117050685,180790400,AAPL
01-10-1986,0.11661394,0.120544487,0.11661394,0.119234309,138588800,AAPL
02-10-1986,0.11792413,0.120107757,0.11705067,0.119234309,94819200,AAPL
03-10-1986,0.120107758,0.121417948,0.116613941,0.117924131,138745600,AAPL
06-10-1986,0.11792413,0.119671039,0.1174874,0.119234309,94505600,AAPL
07-10-1986,0.11879757,0.1192343,0.114866243,0.115302972,127993600,AAPL
08-10-1986,0.114866226,0.115302956,0.112682588,0.114429496,111574400,AAPL
09-10-1986,0.114429513,0.116177214,0.113992794,0.115302972,77952000,AAPL
10-10-1986,0.114866245,0.116613934,0.113119337,0.116177216,58531200,AAPL
13-10-1986,0.115739625,0.120981127,0.115302895,0.120981127,99680000,AAPL
14-10-1986,0.120981254,0.123164881,0.117924167,0.118797615,199337600,AAPL
15-10-1986,0.117050662,0.117050662,0.114429512,0.116613932,205408000,AAPL
16-10-1986,0.116613911,0.118360819,0.116177193,0.117487371,135766400,AAPL
17-10-1986,0.117924101,0.118797549,0.116613911,0.117487371,151872000,AAPL
20-10-1986,0.117050669,0.117487399,0.114866249,0.114866249,148982400,AAPL
21-10-1986,0.115302956,0.115302956,0.113992778,0.114429496,113724800,AAPL
22-10-1986,0.114429483,0.114866213,0.112682575,0.113556035,94483200,AAPL
23-10-1986,0.113556028,0.115739666,0.113556028,0.115739666,123132800,AAPL
24-10-1986,0.115739702,0.116177214,0.114429513,0.115302972,75331200,AAPL
27-10-1986,0.117050706,0.118797615,0.116177258,0.118797615,151200000,AAPL
28-10-1986,0.11879757,0.1192343,0.115302972,0.116613932,142240000,AAPL
29-10-1986,0.117050662,0.117050662,0.115739702,0.116613932,85433600,AAPL
30-10-1986,0.117050664,0.12141794,0.116613934,0.119671032,293440000,AAPL
31-10-1986,0.11967095,0.121854575,0.11967095,0.120981127,121296000,AAPL
03-11-1986,0.121417886,0.122728064,0.120981156,0.122291334,151827200,AAPL
04-11-1986,0.12185464,0.125348455,0.118360824,0.124911726,246400000,AAPL
05-11-1986,0.124911749,0.129716537,0.124038301,0.129279807,624960000,AAPL
06-11-1986,0.127968803,0.128843032,0.124911706,0.126221895,331520000,AAPL
07-11-1986,0.125785185,0.126221915,0.12185464,0.124911726,143158400,AAPL
10-11-1986,0.125348464,0.125348464,0.122728108,0.123601556,105884800,AAPL
11-11-1986,0.124038287,0.124911735,0.123164827,0.124038287,50176000,AAPL
12-11-1986,0.124911735,0.127968833,0.124475017,0.127968833,130995200,AAPL
13-11-1986,0.127532103,0.127532103,0.124038287,0.124038287,137513600,AAPL
14-11-1986,0.124038247,0.124038247,0.12185461,0.123164788,135116800,AAPL
17-11-1986,0.123164768,0.12927973,0.12229132,0.127095312,141680000,AAPL
18-11-1986,0.127095372,0.128406343,0.122728108,0.123601556,170060800,AAPL
19-11-1986,0.122728064,0.123164782,0.120544427,0.122291334,302400000,AAPL
20-11-1986,0.12185461,0.123601518,0.12185461,0.123164788,295680000,AAPL
21-11-1986,0.123164819,0.126658635,0.122728101,0.125785187,286720000,AAPL
24-11-1986,0.126658557,0.133210248,0.12578511,0.132773519,376320000,AAPL
25-11-1986,0.132773574,0.141072164,0.132773574,0.140635446,848960000,AAPL
26-11-1986,0.140197992,0.14412932,0.139761262,0.141508952,506240000,AAPL
28-11-1986,0.141508944,0.141945674,0.138451076,0.139761254,220550400,AAPL
01-12-1986,0.139761203,0.140197933,0.136704118,0.140197933,347200000,AAPL
02-12-1986,0.141508994,0.145876272,0.139761304,0.145002812,369600000,AAPL
03-12-1986,0.145439466,0.15024346,0.145002736,0.14937,336000000,AAPL
04-12-1986,0.148933358,0.149370076,0.146749719,0.148496628,268800000,AAPL
05-12-1986,0.148933264,0.15286459,0.148496534,0.15286459,262080000,AAPL
08-12-1986,0.152427176,0.153301406,0.148059898,0.148496628,347200000,AAPL
09-12-1986,0.14805983,0.14893329,0.143692566,0.14805983,302400000,AAPL
10-12-1986,0.148059838,0.152864625,0.146749659,0.151990384,244160000,AAPL
11-12-1986,0.152427091,0.15330132,0.148933275,0.149806723,226240000,AAPL
12-12-1986,0.149806718,0.150243448,0.144129276,0.144129276,180118400,AAPL
15-12-1986,0.14325586,0.145876229,0.141072222,0.145876229,209059200,AAPL
16-12-1986,0.14543954,0.148496628,0.14543954,0.148496628,151939200,AAPL
17-12-1986,0.14805981,0.14849654,0.142819087,0.144129276,151110400,AAPL
18-12-1986,0.143692537,0.146312892,0.142382359,0.144565985,175056000,AAPL
19-12-1986,0.144565986,0.148496532,0.144565986,0.147186354,199091200,AAPL
22-12-1986,0.146749624,0.148496532,0.145876176,0.147186354,164371200,AAPL
23-12-1986,0.147623072,0.148059802,0.146312894,0.147186354,244160000,AAPL
24-12-1986,0.146749622,0.147186352,0.145439444,0.146312892,95760000,AAPL
26-12-1986,0.146312961,0.146312961,0.143255875,0.143255875,89868800,AAPL
29-12-1986,0.14325586,0.14369259,0.140635503,0.141508952,117644800,AAPL
30-12-1986,0.141508966,0.145002783,0.141072236,0.143255875,148153600,AAPL
31-12-1986,0.14325586,0.144566038,0.141072222,0.141508952,132563200,AAPL
02-01-1987,0.141072169,0.143692536,0.14019794,0.142819077,120870400,AAPL
05-01-1987,0.144129246,0.151116864,0.143255787,0.150243416,239680000,AAPL
06-01-1987,0.150680171,0.153738038,0.148933264,0.15286459,324800000,AAPL
07-01-1987,0.153301338,0.156795154,0.152427108,0.156358436,434560000,AAPL
08-01-1987,0.156358436,0.157668614,0.155484976,0.156358436,291200000,AAPL
09-01-1987,0.156358485,0.15985229,0.155048294,0.158542112,239680000,AAPL
12-01-1987,0.158978775,0.159852223,0.156358419,0.158978775,232960000,AAPL
13-01-1987,0.157668681,0.15854213,0.155921772,0.155921772,211724800,AAPL
14-01-1987,0.155921704,0.168587572,0.155484975,0.168150842,504000000,AAPL
15-01-1987,0.16858757,0.179506518,0.16771411,0.174265012,546560000,AAPL
16-01-1987,0.174701692,0.174701692,0.166840614,0.170334429,407680000,AAPL
