Date,open,high,low,close,sma5,sma10,sma15,sma20,ema5,ema10,ema15,ema20,upperband,middleband,lowerband,HT_TRENDLINE,KAMA10,KAMA20,KAMA30,SAR,TRIMA5,TRIMA10,TRIMA20,ADX5,ADX10,ADX20,APO,CCI5,CCI10,CCI15,macd510,macd520,macd1020,macd1520,macd1226,MOM10,MOM15,MOM20,ROC5,ROC10,ROC20,PPO,RSI14,RSI8,slowk,slowd,fastk,fastd,fastksr,fastdsr,ULTOSC,WILLR,ATR,Trange,TYPPRICE,HT_DCPERIOD,BETA
10-19-2011,5080.45,5148.05,5075.3,5139.1,5114.16,5197.62,5213.68,5164.645,5131.894713,5154.73426,5145.881849,5124.924005,5210.057245,5114.16,5018.262755,5129.702987,5229.375018,5071.31803,5029.421618,18604.45,5095.644444,5200.986667,5218.620909,40.94305785,26.39150118,19.11012169,137.1391026,31.41979683,-56.66516268,-79.72151758,-22.8395466,6.970707711,29.81025432,20.95784404,55.37636848,-126.6,-9.2,360.8,-1.205351994,-2.404238753,7.550802587,2.703116929,53.19731314,49.0816899,31.32233317,19.35663133,59.39000282,31.32233317,60.66601373,29.25941806,45.2634629,-71.25085441,104.7876374,72.75,5120.816667,21.79729773,0.387117425
10-18-2011,5049.45,5057.5,5011.05,5037.5,5083.34,5175.53,5204.926667,5171.23,5100.429809,5133.41894,5132.334118,5116.59791,5156.14545,5083.34,5010.53455,5135.241916,5213.854204,5070.633068,5029.45974,18604.45,5087.722222,5168.03,5222.608182,40.45662125,25.2475256,18.22520072,109.4192308,-117.3848191,-97.97200397,-129.2965526,-32.98913102,-16.1681009,16.82103012,15.73620861,41.99877737,-220.9,-131.3,131.7,-2.968256414,-4.200897611,2.684577439,2.153696843,46.45448523,38.4910026,36.65672751,26.97960543,19.30656934,36.65672751,0,29.25941806,42.25791678,-93.19439084,106.4492347,128.05,5035.35,22.4745937,0.623209347
10-17-2011,5156.2,5160.2,5084.5,5118.2,5087.32,5161.56,5198.073333,5180.405,5106.353206,5130.65186,5130.567353,5116.75049,5164.975691,5087.32,5009.664309,5132.326905,5210.498469,5071.970425,5030.863623,18604.45,5093.8,5137.963333,5222.12,34.31258276,23.40406508,17.74538482,81.4275641,83.50424624,-30.14695515,-55.31210743,-24.29865397,-10.39728384,13.90137014,13.8168638,37.47674699,-139.7,-102.8,183.5,0.390326187,-2.656954297,3.718564452,1.597799782,51.69211626,48.56564636,50.17900042,39.38602037,71.8404291,50.17900042,77.67706809,46.11436061,49.71483738,-72.43020713,107.6100036,122.7,5120.966667,23.71542243,0.758073427
10-14-2011,5057.35,5141.4,5056.6,5132.3,5103.8,5142.13,5187.606667,5185.5,5115.002137,5130.951522,5130.783934,5118.231395,5177.572624,5103.8,5030.027376,5130.101727,5205.607947,5072.936236,5033.842512,18604.45,5094.588889,5115.963333,5216.927273,27.82423892,21.16750081,17.14001495,56.46153846,39.47642887,-28.25633882,-55.35421271,-15.94938443,-3.229258186,12.72012625,12.55253887,34.63154658,-194.3,-157,101.9,1.63171548,-3.647730259,2.025683842,1.104773631,52.56516691,50.1945865,57.48033259,48.10535351,81.29399933,57.48033259,90.6249093,56.10065913,49.7220569,-68.80226425,105.9807177,84.8,5110.1,25.41252214,0.735713425
10-13-2011,5130.8,5136.95,5067.65,5077.8,5100.98,5113.84,5173.846667,5185.965,5102.601425,5121.287609,5124.160942,5114.380786,5177.387476,5100.98,5024.572524,5121.303269,5192.006006,5072.960125,5034.967691,18604.45,5101.233333,5102.716667,5206.47,22.63356385,19.15459297,16.56491358,27.16858974,-5.655690047,-32.11740373,-59.94226085,-18.68618381,-11.7793615,6.906822306,9.780156173,27.66016112,-282.9,-206.4,9.3,-0.276910387,-5.277295876,0.183486239,0.530121609,48.88742961,44.03415862,65.96267739,57.87400347,44.75360375,65.96267739,36.08195861,68.12797867,50.31098471,-82.82516403,103.3606664,69.3,5094.133333,26.51440557,0.743363108
10-12-2011,5011.2,5109.8,4997.65,5099.4,5093.04,5103.6,5162.76,5183.52,5101.534283,5117.308043,5121.065825,5112.954045,5159.563812,5093.04,5026.516188,5120.486815,5188.851246,5073.2017,5036.468864,18604.45,5102.866667,5097.106667,5192.425455,24.23369205,18.58454878,15.8303131,-2.807051282,-41.85185185,-65.79753086,-71.75605216,-15.77376021,-11.41976155,4.353998657,8.111779916,23.60611084,-102.4,-166.3,-48.9,-0.772508805,-1.968549348,-0.949828099,-0.054654262,50.36951461,46.98150121,62.88124245,62.10808415,62.59612427,62.88124245,64.06861922,63.59182904,57.61779268,-74.69220246,103.9884759,112.15,5068.95,26.74510234,0.782862653
10-11-2011,5019.9,5045.1,4964,4974.3,5080.4,5081.87,5143.82,5173.795,5059.122855,5091.306581,5102.720097,5099.748898,5192.640527,5080.4,4968.159473,5129.20939,5172.895382,5070.144608,5034.891274,18604.45,5087.7,5091.48,5175.919091,27.59137423,18.68738039,15.30283231,-42.54551282,-150.7781279,-182.3194593,-118.6678219,-32.1837255,-40.62604217,-8.442316662,2.971198952,10.18135793,-217.3,-284.1,-194.5,-1.254590571,-4.18560752,-3.76296239,-0.827161805,42.65507562,34.83774326,37.53315773,55.45902586,5.249745158,37.53315773,0,33.38352594,49.29071786,-97.63598807,106.2321562,135.4,4994.466667,26.34892842,0.76592199
10-10-2011,4886.85,4991.15,4882.05,4979.6,5052.68,5070,5125.266667,5161.725,5032.615237,5070.996294,5087.330085,5088.306145,5181.170398,5052.68,4924.189602,5137.375299,5165.412407,5066.18595,5033.703507,18604.45,5057.144444,5086.37,5158.126364,33.9711053,20.07791967,15.18888891,-63.90064103,-108.8750685,-178.3898327,-146.516841,-38.38105654,-55.6909085,-17.30985196,-0.976060966,-0.029845718,-118.7,-278.3,-241.4,-2.707983275,-2.328227056,-4.623635319,-1.241658957,43.05300922,35.64317975,35.15304445,45.18914821,37.61326393,35.15304445,4.015438242,22.69468582,50.99147755,-81.15522071,106.4370022,109.1,4950.933333,25.64439342,0.881060667
10-7-2011,4883.65,4922.6,4861.2,4888,5003.82,5053.81,5096.026667,5141.66,4984.410158,5037.72424,5062.413824,5069.22937,5157.393143,5003.82,4850.246857,5144.696654,5150.540919,5050.211433,5031.255445,18604.45,5005.188889,5072.453333,5139.977273,39.80865839,21.62365848,15.17381418,-87.40448718,-111.3660311,-165.5472412,-180.9983448,-53.31408217,-84.81921173,-31.50512956,-6.81554577,-15.33685888,-161.9,-438.6,-401.3,-4.760049101,-3.206004079,-7.587015295,-1.698957208,38.12843297,28.64874874,17.52731914,30.07117377,9.718948323,17.52731914,0,1.338479414,50.85519999,-92.51501187,107.2915021,118.4,4890.6,24.89896489,0.449592785
10-5-2011,4791.3,4827.8,4741,4751.3,4938.52,5019.75,5055.4,5115.015,4906.706772,4985.647106,5023.524596,5038.950382,5169.091027,4938.52,4707.948973,5142.776379,5096.816181,5015.439342,5029.185313,18604.45,4946.011111,5044.906667,5120.908182,47.38847576,24.42350001,15.64912383,-105.5865385,-130.4467807,-177.9230717,-226.2774842,-78.94033359,-132.2436101,-53.30327654,-15.42578617,-38.0595973,-340.6,-609.4,-532.9,-6.429949978,-6.689055166,-10.08478105,-2.056668994,32.20761575,21.4647435,16.7083513,23.12957163,2.792841649,16.7083513,0,1.338479414,44.37496996,-97.80851064,110.1278233,147,4773.366667,24.32731203,0.541435959
10-4-2011,4823.5,4869.75,4728.3,4772.1,4873.06,4983.05,5026.753333,5090.335,4861.837848,4946.820359,4992.096521,5013.53606,5066.64085,4873.06,4679.47915,5133.048697,5043.959757,4990.495137,5028.041025,18604.45,4874.688889,5006.92,5100.250909,48.22910023,25.77454316,15.8478569,-117.3365385,-76.25272331,-122.063276,-162.1468927,-84.98251112,-151.698212,-66.71570091,-21.43953856,-53.76932572,-367,-429.7,-493.6,-6.418402165,-7.141328248,-9.37387242,-2.290628003,33.88982686,24.74626902,8.779182516,14.33828432,13.82575758,8.779182516,15.51083519,5.170278397,39.23691655,-89.8587636,112.3651217,141.45,4790.05,23.90719525,0.548713891
10-3-2011,4874.4,4879.15,4823.9,4849.5,4848.1,4964.25,5003.946667,5069.89,4857.725232,4929.125748,4974.271956,4997.913578,5013.102933,4848.1,4683.097067,5119.539317,5032.303009,4980.649271,5026.748078,18604.45,4822.577778,4966.096667,5079.035455,47.70294264,26.72732877,15.97998312,-126.0442308,-0.371133033,-66.84910278,-99.0117046,-71.40051637,-140.1883461,-68.78782975,-23.64162183,-59.29040268,-188,-342.1,-408.9,-2.508895724,-3.732009926,-7.776129621,-2.466151234,39.86924035,36.10095348,20.90951595,15.46568326,46.10994864,20.90951595,70.64404464,28.71829328,43.93823827,-71.9379486,111.9854701,107.05,4850.85,23.58200076,1.014543077
9-30-2011,4990.15,5025.55,4924.3,4943.2,4840.82,4946.75,4993.606667,5054.155,4886.216821,4931.684703,4970.387962,4992.702761,4983.702408,4840.82,4697.937592,5101.118188,5027.631945,4979.037849,5026.367345,18604.45,4816.566667,4926.166667,5058.237273,41.70764026,24.22657887,15.3089703,-133.6923077,125.0669624,10.58636351,-19.91019865,-45.46788188,-106.4859398,-61.01805794,-22.31479941,-55.4657148,-175,-155.1,-314.7,-0.730982408,-3.419170802,-5.985279294,-2.620240073,46.21174849,47.13649324,44.0772511,24.58864986,72.2960471,44.0772511,100,62.05162661,42.64607742,-50.24311183,116.561508,176.05,4964.35,23.3080384,0.759991274
9-29-2011,4924.2,5034.25,4906,5015.4,4866.3,4935.06,4991.306667,5038.595,4929.277881,4946.905666,4976.014467,4994.864403,5067.347855,4866.3,4665.252145,5085.151286,5027.297987,4980.573041,5026.313811,18604.45,4860.644444,4895.103333,5037.646364,35.4131385,22.30341261,14.75619767,-127.6262821,91.8559059,37.03913998,-2.190234872,-17.62778537,-65.58652206,-47.95873668,-18.84993642,-46.07753238,-116.9,-34.5,-311.2,2.606382979,-2.277731232,-5.842376,-2.505234522,50.54080886,54.11495799,70.7482861,45.24501772,93.83886256,70.7482861,100,90.21468155,49.49204232,-33.52627923,117.3964003,128.25,4985.216667,23.15298688,0.853621127
9-28-2011,5005.5,5006.05,4918.45,4945.9,4905.22,4921.87,4981.573333,5017.855,4934.818587,4946.722818,4972.250158,4990.201126,5075.073179,4905.22,4735.366821,5070.327065,5024.783208,4978.448652,5025.385534,18604.45,4919.711111,4878.67,5017.622727,30.3775371,20.57256298,14.23106366,-128.7769231,44.33042458,29.61825678,-17.2399557,-11.90423059,-55.38253922,-43.47830862,-17.95096826,-43.74117827,-131.9,-146,-414.8,4.095721171,-2.59758163,-7.737795437,-2.534391639,46.6487573,47.25265776,79.08588071,64.6371393,71.12273247,79.08588071,76.62569357,92.20856452,44.57607308,-49.61796712,115.9359431,96.95,4956.8,22.91117253,0.465670253
9-27-2011,4905.15,4982.95,4905.15,4971.2,4945.04,4909.05,4970.38,5006.325,4946.945725,4951.173215,4972.118888,4988.391495,5053.729989,4945.04,4836.350011,5051.664664,5023.196325,4978.220796,5024.490068,18604.45,4960.566667,4879.756667,4999.005455,24.86328021,19.29061729,13.79827552,-130.1634615,20.16639867,41.41922628,-12.9622081,-4.227489765,-41.44577054,-37.21828078,-16.27260695,-39.39399282,-128.2,-167.9,-230.6,4.17216739,-2.514021257,-4.433080857,-2.567762994,48.212208,49.89599454,78.32924731,76.05447137,70.0261469,78.32924731,78.17939458,84.93502938,49.61059588,-43.76012966,113.2119472,77.8,4953.1,22.30827395,0.566212815
9-26-2011,4878.6,4879.8,4758.85,4835.4,4942.22,4895.16,4956.906667,4988.515,4909.763817,4930.123539,4955.029027,4973.820877,5060.947143,4942.22,4823.492857,5027.014958,5017.155108,4971.144019,5018.548451,18604.45,4954.388889,4891.283333,4980.056364,29.2184869,20.55284187,14.03779726,-133.8134615,-166.6666667,-67.86777965,-99.95270283,-20.35972266,-64.05706021,-43.69733755,-18.79184939,-46.37219233,-138.9,-202.1,-356.2,-0.290751624,-2.792352693,-6.861083288,-2.648414027,41.2282931,38.16389364,56.31493752,71.24335518,27.79593319,56.31493752,0,51.60169605,50.60520825,-74.07407407,120.2932367,212.35,4824.683333,21.44511787,0.892725361
9-23-2011,4873.75,4930.25,4829.6,4867.7,4927.12,4883.97,4940.206667,4976.985,4895.742544,4918.773805,4944.112899,4963.714127,5059.882609,4927.12,4794.357391,5004.486286,5013.623206,4968.095301,5013.366504,18604.45,4928.811111,4904.453333,4962.065455,27.66655831,20.48582731,13.98284719,-138.0948718,-52.37426787,-11.16241648,-50.19798932,-23.03126044,-67.97158223,-44.94032179,-19.60122765,-48.73434646,-111.9,-250.5,-230.6,-1.527350704,-2.247168447,-4.52307632,-2.741303917,43.33098209,41.87873171,45.78213611,60.14210698,39.52432825,45.78213611,22.57917235,33.58618898,50.84206674,-65.88767894,118.8901483,100.65,4875.85,20.59374371,1.33055479
9-22-2011,5054.45,5059.85,4907.75,4923.6,4908.76,4887.53,4926.293333,4970.67,4905.028363,4919.651295,4941.548787,4959.893734,5009.023541,4908.76,4808.496459,4985.865532,5012.82258,4967.423562,5010.109855,18604.45,4894.833333,4915.776667,4945.477273,26.47528671,18.9250624,13.28617392,-129.4621795,63.11306144,65.81341364,30.37620246,-14.62293194,-54.86537068,-40.24243874,-18.34494701,-45.57040058,35.6,-208.7,-126.3,-1.830362484,0.728314239,-2.501039625,-2.57651363,46.87349889,48.05139865,40.6848269,47.59396684,54.73421927,40.6848269,80.83153739,34.47023658,46.48512718,-48.80733945,124.1229949,192.15,4963.733333,20.10058913,0.937907847
9-21-2011,5153.75,5168.4,5109.85,5133.2,4946.22,4925.72,4929.986667,4972.735,4981.085575,4958.478332,4965.505188,4976.399092,5155.109728,4946.22,4737.330272,4976.665952,5027.966499,4968.52262,5011.628563,18604.45,4913.944444,4929.096667,4933.832727,29.76868542,19.05399003,13.07673448,-109.2237179,154.2236649,181.8987438,174.8460157,22.60724313,4.686482977,-17.92076015,-10.89390404,-25.85197688,381.9,55.4,41.3,3.78697507,8.037800181,0.811092127,-2.176957158,57.58105283,64.29900785,61.88791612,49.45162638,91.40520083,61.88791612,100,67.80356991,52.06885652,-7.998182231,132.742781,244.8,5137.15,20.01258439,1.227038991
9-20-2011,5042.55,5149.9,5035.25,5140.2,4980.02,4962.53,4932.706667,4972.79,5034.123717,4991.518635,4987.34204,4991.999179,5242.066848,4980.02,4717.973152,4973.34669,5041.649131,4969.24749,5013.004352,18604.45,4972.022222,4941.563333,4928.630909,27.00154395,17.85226619,12.53938265,-79.72628205,74.84180711,139.9351761,144.2550295,42.60508146,42.1245381,-0.480543351,-4.657139016,-9.550055446,368.1,40.8,1.1,3.39958159,7.713585214,0.021404526,-1.591729095,57.88632949,64.72016182,79.75127132,60.77467144,93.11439385,79.75127132,100,93.61051246,54.02859136,-6.407634628,131.4504395,114.65,5108.45,19.94300837,1.3217253
9-19-2011,5068.4,5068.4,5019.25,5031.9,5019.32,4980.77,4936.546667,4972.51,5033.382478,4998.860702,4992.911785,4995.799257,5238.207785,5019.32,4800.432215,4972.455,5041.258469,4969.52758,5013.330093,18604.45,5047.422222,4953.943333,4928.423636,23.66988781,16.4982239,11.95823165,-49.80833333,11.75635075,56.61171844,82.328023,34.52177621,37.58322094,3.061444726,-2.887472197,-5.308378475,182.4,57.6,-5.6,4.063779625,3.761212496,-0.111166253,-0.995718593,51.68846029,53.55036205,81.41011283,74.34976675,59.7107438,81.41011283,57.41861026,85.80620342,50.92712147,-31.01567825,130.7004081,120.95,5039.85,19.6323565,0.935879748
9-16-2011,5123.35,5143.6,5068.1,5084.2,5062.62,4994.87,4943.52,4970.81,5050.321652,5014.376938,5004.322812,5004.218375,5221.959055,5062.62,4903.280945,4968.508711,5042.574131,4970.244092,5014.258613,18604.45,5084.288889,4974.01,4931.207273,24.96267081,16.40244014,11.72301015,-19.66923077,35.74502619,85.47456882,111.1718701,35.94471419,46.10327659,10.1585624,0.104436323,2.247446828,141,104.6,-34,4.447685765,2.852403302,-0.664296042,-0.393532644,54.23670758,57.58997284,73.50709397,78.22282604,67.69614425,73.50709397,66.86027381,74.75962802,49.68158579,-19.13201545,129.3432361,111.7,5098.633333,19.18697436,0.895436561
9-15-2011,5062.35,5091.45,4967.45,5075.7,5093.04,5000.9,4956.033333,4967.98,5058.781101,5025.526585,5013.24496,5011.026149,5172.808726,5093.04,5013.271274,4965.354158,5043.020302,4971.075681,5015.442255,18604.45,5083.711111,5001.663333,4936.13,20.96280536,14.92486376,11.2174674,0.05,-78.52053673,34.74954667,64.03367277,33.25451586,47.75495217,14.5004363,2.218811087,7.463578368,60.3,187.7,-56.6,3.089203022,1.202296925,-1.102819399,0.00100055,53.7405782,56.67448215,60.42533658,71.78084779,53.86912167,60.42533658,33.1100552,52.46297976,56.09753596,-21.06339468,128.9615763,124,5044.866667,18.86310335,1.266542375
9-14-2011,4965.05,5026.15,4917.4,5012.5,5068.9,5007.56,4973.446667,4964.715,5043.354068,5023.158115,5013.15184,5011.166516,5157.957195,5068.9,4979.842805,4961.423632,5042.566379,4971.429057,5015.361033,18604.45,5068.944444,5028.353333,4942.720909,20.4918503,14.34136048,10.94123209,7.263461538,-121.3842796,-14.37581528,11.25904853,20.19595218,32.18755165,11.99159948,1.985324311,6.423640648,66.6,261.2,-65.3,-2.351359776,1.346569886,-1.285989996,0.145391024,50.07293158,49.92986158,54.15616391,62.69619815,40.90322581,54.15616391,0,33.323443,57.86569948,-38.06617019,131.057178,158.3,4985.35,18.89584408,0.614926492
9-13-2011,4977.8,5030.15,4911.05,4940.9,5029.04,5004.53,4984.7,4956.79,5009.202712,5008.202094,5004.12036,5004.474467,5132.07472,5029.04,4926.00528,4958.306316,5041.760668,4970.91476,5013.816305,18604.45,5043.7,5042.156667,4950.235455,20.47748433,13.91240522,10.70478293,6.862820513,-102.7654274,-35.20230194,-21.88858286,1.000617307,4.728244942,3.727627635,-0.354106581,-0.176010166,-30.3,168.8,-158.5,-3.87728104,-0.609510782,-3.108208809,0.137531367,46.22405636,43.26362452,35.86943225,50.15031091,12.83594926,35.86943225,0,11.03668507,58.13835297,-55.54877304,130.2030939,119.1,4960.7,19.47131248,0.649455953
9-12-2011,4981.7,4985.6,4911.25,4946.8,5012.02,5015.67,4991.186667,4955.415,4988.401808,4997.038077,4996.955315,4998.98166,5133.928254,5012.02,4890.111746,4957.031504,5038.896877,4970.772351,5012.516101,18604.45,5011.3,5047.49,4959.928182,20.46599155,13.52634548,10.48015622,14.33397436,-77.29048879,-65.53547748,-43.62950448,-8.636269428,-10.5798526,-1.943583168,-2.026345245,-4.874015673,111.4,97.3,-27.5,-1.69121008,2.303842495,-0.552841606,0.287680172,46.5883824,43.96813332,23.03740437,37.68766684,15.37303806,23.03740437,4.546885078,1.515628359,53.42770661,-54.1081675,126.2135872,74.35,4947.883333,20.53798601,0.786116704
9-9-2011,5161.3,5163.75,5046.8,5059.4,5007.06,5034.84,4998.933333,4959.405,5012.067872,5008.376609,5004.760901,5004.735788,5118.375523,5007.06,4895.744477,4957.977268,5039.987439,4971.617473,5012.788921,18604.45,4986.266667,5045.446667,4972.626364,24.18393104,14.12018386,10.42195361,20.84166667,113.8167437,59.53139459,86.62977171,3.691263227,7.332083891,3.640820664,0.02511278,0.483091302,191.7,116.2,79.8,-0.487785689,3.938204902,1.602538356,0.418217634,53.11656987,55.90937335,28.97165426,29.29283029,58.70597546,28.97165426,91.69817711,32.0816874,49.7818472,-26.61457697,132.6947595,216.95,5089.983333,21.3209104,0.814686591
9-8-2011,5139.2,5169.25,5098.25,5153.2,5022.56,5057.8,5008.12,4972.665,5059.111915,5034.708134,5023.315788,5018.875237,5179.870221,5022.56,4865.249779,4962.413033,5047.244446,4977.144514,5014.057886,18604.45,5000.744444,5038.77,4988.429091,27.38625969,14.72805788,10.38810215,45.97884615,106.5254983,95.02443027,109.831826,24.40378024,40.23667784,15.8328976,4.440551422,12.15737065,229.6,137.8,265.2,1.526882992,4.663254529,5.425531915,0.922381673,57.74932811,63.3462296,55.95430066,35.98778643,93.78388846,55.95430066,100,65.41502073,56.092895,-3.910818713,131.062991,109.85,5140.233333,21.387582,0.707515909
9-7-2011,5080.15,5154.5,5076.3,5124.6,5044.98,5056.94,5020.033333,4991.33,5080.941276,5051.05211,5035.976315,5028.944262,5221.004562,5044.98,4868.955438,4970.254762,5047.66691,4985.062552,5014.667325,18604.45,5049.3,5030.76,5003.83,27.55517957,14.80811517,10.24906106,67.68333333,57.47579921,75.11479481,79.54994993,29.88916647,51.99701458,22.1078481,7.032052829,18.8838588,-8.6,178.7,373.3,2.236408978,-0.167536819,7.856797087,1.357876083,55.93444981,59.82969384,78.39902255,54.44165916,82.70720372,78.39902255,84.25305418,91.98374376,57.01611098,-10.87962963,127.2870631,78.2,5118.466667,21.03967513,0.683148103
9-6-2011,4993.35,5072.9,4942.9,5064.3,5069.66,5049.35,5026.24,5005.94,5075.394184,5053.460817,5039.516775,5032.311475,5211.718895,5069.66,4927.601105,4981.655238,5047.993134,4987.973373,5015.039897,18604.45,5093.188889,5030.886667,5015.069091,26.48530768,14.17561454,9.9523985,79.9275641,-40.88300982,-23.2446531,2.156657805,21.93336705,43.08270929,21.14934223,7.205300338,19.12844229,-75.9,93.1,292.2,2.497520695,-1.476596241,6.123090463,1.603689256,52.20897444,52.77087855,78.60426587,70.98586302,59.32170543,78.60426587,50.35946045,78.20417154,56.66797141,-30.89945532,131.1737014,181.7,5026.7,20.61671435,0.883336874
9-5-2011,4998.9,5030.3,4964.45,5017.2,5083.74,5047.88,5038.36,5014.325,5055.996123,5046.867941,5036.727178,5030.872287,5181.278308,5083.74,4986.201692,4997.014762,5047.792144,4988.539062,5015.050689,18604.45,5098.377778,5040.003333,5022.828182,25.62941016,13.60636397,9.670569065,73.4224359,-98.97023596,-44.27869462,-32.8850133,9.128181491,25.12383596,15.99565447,5.854891517,15.34481463,-14.7,181.8,167.7,1.423142233,-0.292136171,3.458088463,1.474103606,49.43909349,47.7426281,58.28472658,71.76267167,32.8252706,58.28472658,0,44.87083821,56.18980018,-58.14531549,128.9362942,99.85,5003.983333,20.26709362,0.860184388
9-2-2011,5109.8,5113.7,4993.35,5040,5079.86,5043.46,5049.846667,5019.165,5050.664082,5045.619225,5037.136281,5031.741593,5182.378806,5079.86,4977.341194,5008.914452,5047.686829,4989.161303,5015.248303,18604.45,5074.411111,5051.31,5028.527273,22.84658182,12.89712233,9.343053368,62.54551282,-25.21935751,15.82949877,1.653331156,5.044857154,18.922489,13.87763185,5.394688206,14.02436772,-44.2,172.3,96.8,-0.383444677,-0.869359978,1.958245671,1.255090674,50.79985174,50.35939781,45.01504753,60.63467999,42.89816656,45.01504753,16.37448654,22.244649,57.76719918,-50.0580945,128.3229874,120.35,5049.016667,19.91693554,0.816705718
8-30-2011,4973.25,5016.25,4927.55,5001,5049.42,5035.99,5055.006667,5018.445,5034.109388,5037.506638,5032.619246,5028.813822,5135.882977,5049.42,4962.957023,5017.000239,5046.677087,4989.221751,5015.090928,18604.45,5042.866667,5058.37,5032.265455,20.73604917,12.10731692,9.008068625,59.1474359,-94.78138551,-58.89868019,-84.08717105,-3.397250494,5.295565791,8.692816285,3.805423821,9.718896576,-74.7,77.4,-14.4,-2.953504618,-1.471718187,-0.287115684,1.186706012,48.40030789,45.8692439,36.02913132,46.44296848,32.36395682,36.02913132,0,5.45816218,57.70890708,-65.1626646,127.1892026,112.45,4981.6,19.49125166,0.682346095
8-29-2011,4806.2,4934.4,4806.05,4919.6,5008.42,5026.7,5040.766667,5017.13,4995.939592,5016.069068,5018.49184,5018.412506,5106.973571,5008.42,4909.866429,5019.763395,5043.26511,4988.808193,5013.877117,18604.45,5015.588889,5056.013333,5034.610909,24.86381804,13.12086474,9.166839171,44.21538462,-154.6499163,-138.6493323,-168.2900683,-20.12947585,-22.47291379,-2.343437943,0.07933447,-0.258539751,-92.9,-213.6,-26.3,-4.000312219,-1.853366584,-0.531753574,0.88690017,43.75476877,37.82460054,37.39031611,39.47816499,36.90882496,37.39031611,0,5.45816218,58.30032366,-68.73623348,132.0292596,194.95,4886.683333,19.08900904,0.777934481
8-26-2011,4839.25,4872,4720,4747.8,4945.12,5007.39,5014.606667,5005.96,4913.226395,4967.292874,4984.65536,4992.639886,5158.486854,4945.12,4731.753146,5018.208079,5026.272648,4982.633,5006.709488,18604.45,4965.244444,5039.37,5034.595455,30.82674852,15.00489242,9.616597585,17.025,-124.9279157,-179.2914236,-219.0743821,-54.06647902,-79.41349151,-25.34701249,-7.984525962,-21.77751648,-193.1,-392.4,-223.4,-6.249629761,-3.908194863,-4.493884776,0.341507447,35.91879175,26.58023907,25.4446653,32.95470425,7.061214122,25.4446653,0,4.86E-14,50.44176804,-93.81190874,136.855741,199.6,4779.933333,18.79174092,0.705715499
8-25-2011,4914.65,4915.85,4825.05,4839.6,4909.6,4996.67,5001.786667,5006.17,4888.684263,4944.075988,4966.52344,4978.064659,5122.273195,4909.6,4696.926805,5017.996842,5022.034604,4982.002933,5004.926777,18604.45,4904,5012.693333,5033.880909,31.69013089,15.82839136,9.835714466,0.020512821,-41.18443371,-95.43449824,-117.9159101,-55.39172445,-89.38039581,-33.98867136,-11.54121873,-31.06585988,-107.2,-192.3,4.2,-3.539823009,-2.167057492,0.086859412,0.000411256,41.90573607,37.86095122,24.78283328,29.20593823,30.37846076,24.78283328,40.23197491,13.4106583,50.69673854,-73.37785198,139.0839024,168.05,4860.166667,18.48193574,1.007716896
8-24-2011,4934.35,4962.4,4875.3,4888.9,4879.38,4979.62,4988.766667,5007.23,4888.756175,4934.04399,4956.82051,4969.572787,5047.654652,4879.38,4711.105348,5012.428216,5015.926294,4981.496386,5003.985209,18604.45,4850.188889,4978.633333,5030.603636,28.50133481,15.67830667,9.827970205,-5.828205128,33.40781633,-47.64745243,-66.88378451,-45.28781441,-80.81661123,-35.52879682,-12.75227648,-34.05626158,-170.5,-195.3,21.2,-2.998015873,-3.369964818,0.435523964,-0.116812644,44.8838566,43.21580042,31.48411104,27.23720321,57.01265823,31.48411104,71.82672965,37.35290152,47.60572062,-62.40400668,137.9207665,122.8,4908.866667,18.12963444,1.327383848
8-23-2011,4925.15,4965.8,4863.8,4948.9,4868.96,4959.19,4980.313333,5008.495,4908.804117,4936.745083,4955.830446,4967.60395,5010.081712,4868.96,4727.838288,5004.347018,5011.630336,4981.310498,5003.615348,18604.45,4851.188889,4943.483333,5023.726364,26.66549051,15.70998612,9.864662559,-5.872435897,85.70685188,-22.8144888,-44.93383025,-27.94096564,-58.79983287,-30.85886723,-11.77350342,-31.22473856,-204.3,-126.8,25.3,-1.041791642,-3.964526896,0.513851653,-0.117693974,48.35390492,49.29354159,60.17187015,38.81293815,93.12449146,60.17187015,100,70.68623485,49.87245807,-49.04841402,135.3549975,102,4926.166667,17.77457977,1.560435678
8-22-2011,4843.7,4910.05,4808.75,4898.8,4864.8,4936.61,4972.733333,4996.775,4905.469411,4929.845977,4948.701641,4961.051193,5000.840171,4864.8,4728.759829,4993.54732,5003.624972,4978.646115,5002.380735,18604.45,4876.7,4912.713333,5012.709091,28.46473986,16.52659114,10.10901894,-14.77115385,5.05220613,-55.41789749,-78.93437029,-24.37656536,-55.58178139,-31.20521603,-12.3495521,-32.64705256,-225.8,-113.7,-234.4,-0.422798602,-4.406197557,-4.566352373,-0.296306298,45.76305154,44.72532564,74.29307214,55.31635111,72.74206672,74.29307214,79.16501974,83.66391646,52.45072632,-60.20033389,135.6974977,140.15,4872.533333,17.34645723,1.440023663
